V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
4096,4499,11041,6171,5467,5686,7262,5325,4435,3925,2132,4293
4292,3628,5140,3153,2970,2830,3965,2845,2224,1593,1398,2731
8293,6757,14315,7863,7797,10955,13893,12682,13775,16553,10214,21000
14672,17083,42070,23772,25222,32126,43550,18991,20340,19292,14444,32407
9623,10541,30054,18247,15559,17105,18443,10913,7698,6028,3679,7118
24,30,46,21,13,17,17,13,9,3,6,8
33,10,12,5,6,6,14,9,3,3,2,10
308,85,126,97,116,180,268,343,446,752,647,1276
6003,2208,3116,2457,2728,3811,4993,3952,3263,2824,1653,3476
23,14,14,38,52,107,158,123,83,80,44,57
41,20,55,76,115,454,941,1674,1505,948,203,450
5227,4299,9023,4912,4853,6899,8907,7966,8710,10483,6534,13225
1355,462,1008,1486,2135,5101,7017,5863,4523,3814,1651,3163
11569,4288,6090,4725,5263,7461,9851,7834,6251,5603,3285,6649
642,246,617,470,636,1088,1877,3830,12080,42055,47269,96722
5532,6597,14884,7175,5560,4929,5737,3723,2712,1921,1664,3126
970,1080,2725,1488,1390,1398,1910,1340,1069,1012,491,1092
10003,2633,3336,1776,1616,1865,2288,1586,1323,1247,808,1647
1508,651,1179,1010,1173,2199,3750,4553,5095,6509,3131,6513
1946,737,1030,793,875,1301,1768,1268,1046,928,530,1076
3778,1380,1956,1510,1755,2348,3101,2408,2001,1830,1020,2117
1403,608,1189,909,1066,2153,3482,3999,4569,5816,2894,5862
39,10,27,26,35,60,96,189,602,2149,2344,4986
70,59,143,142,275,667,1947,4733,8520,12111,5343,10885
46,40,111,107,159,414,1252,2956,5254,7616,3282,6621
1702,1751,7214,7547,8177,10088,17515,13087,8647,6648,2741,5727
3473,2929,6097,3264,3349,4544,5766,5399,5837,7074,4278,8906
13177,6009,12558,7206,5823,5666,6188,4107,2970,2444,1337,2758
96,69,160,154,123,174,185,120,102,60,34,64
47,22,65,77,107,487,900,1591,1543,1014,214,427
357,120,206,163,157,215,275,228,172,185,109,224
5237,1916,2870,2178,2452,3355,4381,3477,2888,2546,1406,2938
1210,434,620,460,534,779,956,808,663,562,348,658
2173,1824,3879,2071,1977,2845,3799,3372,3694,4374,2732,5610
180,183,439,488,809,1998,5925,15075,26404,38244,16658,33902
14,23,94,72,51,49,41,21,15,8,3,8
4526,5239,11670,5659,4437,3865,4545,3001,2168,1439,1387,2462
7666,6510,9471,5544,5386,5195,7261,5099,3985,3109,2558,4918
4962,5513,15730,9736,8169,9156,9728,5700,3999,3117,1941,3735
41,14,18,11,16,33,36,47,69,96,86,201
13,9,29,13,23,27,28,16,10,11,3,15
1,0,0,1,2,4,16,29,52,77,34,70
60,21,55,36,60,101,194,337,1123,3991,4333,9163
123,50,128,105,134,242,414,776,2556,9044,10238,20922
36,13,28,24,31,62,104,210,618,2271,2486,5259
107,24,37,20,28,51,88,81,154,237,172,413
24,13,52,71,116,365,2015,8246,2715,318,57,93
6,0,2,1,0,3,2,1,1,5,3,11
2323,2715,6551,4190,4381,6517,5895,5326,4367,4558,2569,4654
7233,1968,2449,1257,1230,1272,1749,1158,962,844,552,1265
4596,5162,14597,8816,7528,8286,8927,5265,3656,2933,1714,3436
3264,1513,3106,1766,1460,1362,1537,1044,710,587,380,729
10568,8943,13068,7671,7442,7287,9890,6972,5463,4231,3512,6725
6065,2268,3137,2391,2666,3922,5113,3962,3254,2937,1673,3452
3137,1153,1689,1314,1394,2028,2619,2081,1700,1493,869,1770
1017,705,2083,1696,1698,2371,2693,1587,1027,812,403,819
2127,564,664,343,329,372,448,315,269,236,179,355
154,161,402,218,245,291,430,151,201,191,135,345
2847,2060,7412,10458,13904,23717,25400,9482,5303,4115,1858,4178
1011,365,527,469,470,641,882,618,582,457,285,597
127,73,179,276,370,1533,3087,5427,5098,3159,669,1443
550,176,290,202,216,310,424,331,299,233,152,276
2796,998,1556,1201,1242,1873,2335,1965,1519,1357,782,1631
878,692,1070,620,583,596,840,581,437,322,279,526
3144,2574,3856,2319,2135,2095,2927,2097,1570,1233,1059,2043
4663,3994,5996,3484,3315,3273,4475,3074,2428,1803,1586,2941
0,0,0,0,0,2,1,2,7,15,9,11
247,217,619,1320,2425,9836,22129,10250,3504,1419,454,1307
3098,3301,9562,5731,4968,5488,5837,3476,2412,1892,1153,2299
191,1193,158,48,38,27,37,22,28,15,17,26
5209,5413,13508,7496,6682,7169,9093,6612,5378,4777,2601,5258
15327,16663,40597,22606,20064,21291,27879,20254,16261,14284,7990,15831
17,22,29,40,57,169,506,1245,2167,3106,1329,2723
0,0,0,0,0,0,0,1,1,7,2,3
30378,25926,37367,22364,20783,20922,28180,19906,15648,11863,9944,19232
1762,1891,5678,2597,1743,1197,1231,723,492,348,290,565
1,3,8,9,11,7,6,1,4,1,0,2
21,25,74,112,120,135,241,170,113,79,36,73
63,13,54,71,60,133,201,381,1263,4344,5046,10102
21097,1442,933,334,374,318,429,454,286,398,220,495
6,15,23,24,17,18,15,4,4,2,0,2
12,23,17,16,39,60,130,695,4600,11373,1408,2783
0,0,0,0,0,0,2,13,41,20,1,2
2,0,0,3,1,7,7,5,3,11,5,10
81,29,71,59,75,141,261,510,1496,5274,6033,12209
1,0,3,2,3,1,5,11,40,116,158,324
1,0,1,0,0,0,2,5,9,23,25,35
35,13,28,27,30,67,93,221,663,2338,2627,5516
8094,2104,2662,1343,1308,1490,1925,1259,1061,983,629,1307
1792,2012,5013,3238,3217,4866,4519,3914,3247,3480,1798,3429
3,0,5,6,12,34,185,702,233,28,3,3
19,1,19,8,16,31,28,56,217,757,841,1713
17,9,14,13,13,27,54,105,283,1029,1265,2523
7386,6166,8869,5200,4995,5026,6799,4679,3718,2657,2414,4628
1633,431,565,289,249,275,399,262,218,201,126,281
0,0,0,2,1,5,19,29,22,9,3,3
8,6,5,3,12,22,93,729,1847,794,37,93
10015,7322,20230,17137,17368,23635,27672,14923,10695,8000,3808,8040
16,8,42,51,79,121,119,37,27,14,9,21
1,0,0,0,3,4,18,39,53,85,42,92
12,17,26,9,13,31,18,23,16,24,21,42
1246,533,1072,914,998,1973,3243,3886,4454,5505,2806,5726
4118,1544,2137,1701,1910,2643,3499,2581,2291,1940,1130,2328
2117,2270,5676,3161,2730,2964,3828,2837,2206,2019,1097,2199
502,456,660,386,342,385,482,364,252,190,160,319
6304,5084,10837,5897,5931,8173,10574,9590,10579,12517,7720,15773
2711,5980,26847,18410,13971,11931,13135,5549,3385,2907,1153,2689
6142,7229,16401,7713,6196,5380,6297,4155,2970,2083,1845,3429
10889,4905,10127,5927,4911,4706,5123,3363,2393,1832,1147,2289
49,94,395,296,217,194,211,83,57,47,19,44
5920,4129,11540,9732,9828,13401,15858,8449,6053,4557,2265,4553
13275,5953,12234,7087,5801,5481,6149,3996,2947,2302,1324,2752
65,52,178,108,74,43,46,28,13,14,10,23
7985,3035,4129,3268,3576,5207,6666,5213,4341,3978,2181,4459
12749,13913,33929,18771,17007,17783,23056,16975,13618,12128,6717,13181
3714,1666,3501,1889,1609,1553,1717,1067,776,639,380,717
3250,1233,1682,1287,1507,2204,2672,2210,1657,1525,974,1937
2755,3241,7913,5149,5334,8004,6970,6220,5202,5480,3014,5394
2532,3031,6693,3189,2450,2174,2571,1646,1208,845,812,1366
260,118,230,195,219,392,672,861,985,1235,584,1163
10378,4686,9750,5534,4502,4491,5021,3260,2203,1744,1030,2159
2448,2817,6634,4345,4443,6777,6066,5394,4291,4623,2615,4803
3,0,6,4,5,6,2,4,5,0,2,3
12,6,15,7,13,25,36,51,49,54,23,60
1556,580,832,617,716,1031,1276,1042,861,775,461,865
151,66,141,116,251,476,1480,11701,29642,12313,628,1458
2,2,2,5,3,7,25,100,161,244,110,193
871,332,699,1061,1530,3608,4831,4147,3109,2547,1080,2301
3,0,2,3,4,11,20,71,117,207,76,195
10247,3761,5390,4089,4688,6962,8788,6872,5688,4898,2897,5885
7595,8835,19479,9299,7195,6424,7642,4911,3667,2389,2175,4102
2321,2776,6855,3882,4156,5284,7130,3067,3234,3120,2248,5369
1038,1179,2739,1762,1926,2912,2458,2193,1853,1885,1028,1901
5041,4324,6205,3603,3454,3386,4533,3244,2569,1974,1579,3154
5,3,13,6,8,20,17,8,12,9,5,10
13,9,22,19,26,44,79,119,417,1599,1707,3578
0,0,2,0,2,1,3,8,19,29,8,27
1,1,2,6,4,10,13,9,4,13,7,21
544,1216,5567,3767,2911,2548,2803,1158,738,579,295,547
45,449,1655,534,232,107,85,33,32,22,5,25
2,0,7,6,12,10,13,17,11,11,4,9
0,0,0,0,1,0,1,1,0,0,0,0
240,73,126,78,118,143,217,181,113,128,59,138
11,10,17,25,24,77,249,627,1146,1563,777,1416
7,5,3,11,9,43,96,188,175,106,30,35
3210,3797,8397,3996,3184,2779,3352,2076,1588,1027,946,1764
5,1,6,1,9,3,3,2,1,0,0,5
2,1,1,0,0,1,11,81,154,68,5,10
427,204,339,329,353,664,1041,1296,1524,1897,945,1944
82,28,65,92,135,326,460,400,274,253,123,216
14,6,17,22,19,145,290,494,464,274,70,116
16,10,17,13,28,38,60,135,468,1613,1770,3518
47,30,41,28,46,75,140,255,785,2782,3241,6634
5969,4336,11905,9998,10149,13855,16609,9006,6195,4747,2308,4720
401,110,122,71,72,78,100,67,63,49,29,69
45696,3195,2002,683,897,714,961,978,661,836,495,1032
23,14,33,53,80,306,611,1097,1009,614,107,261
2,1,2,1,5,6,11,11,11,22,5,8
3,4,15,16,12,31,38,16,8,2,3,5
3,5,7,2,3,5,3,5,3,5,4,7
2782,191,112,39,50,46,32,49,34,46,24,63
6,6,13,10,10,8,13,10,14,15,5,14
3493,2850,5931,3342,3297,4625,5730,5326,5906,7090,4172,8874
6687,8068,17810,8543,6865,5982,7014,4503,3257,2251,1979,3758
2891,3261,9317,5643,4730,5057,5561,3322,2303,1750,1132,2196
7079,3183,6668,3742,3093,2975,3272,2181,1578,1254,704,1441
10306,8682,12891,7483,7226,7032,9672,6736,5354,3997,3432,6389
42,30,69,90,137,536,1004,1893,1774,1129,227,490
0,0,0,0,0,0,3,8,7,17,7,15
0,0,0,0,0,0,0,1,0,0,0,1
0,1,2,2,0,0,1,3,0,1,0,2
213,119,251,273,375,734,1059,650,620,707,546,1271
1025,696,2543,3531,4743,8043,8616,3151,1746,1343,631,1506
357,388,1176,671,585,620,693,413,328,197,139,256
1,2,14,3,4,0,3,4,1,2,2,3
1361,613,1240,700,614,602,631,433,296,229,141,266
2128,1719,3652,2025,2083,2804,3633,3200,3634,4292,2677,5369
309,161,272,221,286,481,802,924,1092,1366,630,1358
3732,1644,3615,2037,1589,1621,1722,1162,836,654,364,799
1195,572,1131,872,993,1820,3126,3672,4208,5218,2592,5182
3059,1103,1587,1219,1418,2001,2525,2004,1692,1542,859,1686
889,269,339,242,309,615,881,939,1261,2135,1894,3888
6091,7167,16193,7801,6122,5275,6376,4218,2987,2077,1818,3416
7152,1899,2417,1238,1221,1313,1710,1207,954,913,562,1135
8263,3732,7543,4553,3583,3550,3841,2536,1815,1491,868,1709
22969,27012,59759,28685,22518,19715,23567,15233,11037,7503,6751,12354
86,91,191,84,76,64,70,48,45,21,23,47
77,29,63,49,71,119,206,402,1362,4849,5266,10901
5,0,3,4,7,24,26,24,15,9,2,17
92,56,93,76,206,343,1012,7832,19864,8459,416,996
55,34,57,45,115,230,383,2187,15493,38232,4750,9207
1,0,0,0,1,3,9,27,177,424,49,104
0,0,3,2,0,2,6,4,2,0,0,2
4,3,14,18,27,62,202,522,833,1143,492,1054
168,96,220,246,347,633,905,532,518,603,447,1062
34,42,118,57,101,86,127,50,61,56,30,106
4994,3679,10108,8372,8581,11545,13606,7344,5203,3956,1889,4057
7668,2862,3924,3037,3429,4960,6471,5093,4068,3633,2081,4409
197,96,262,420,601,2606,4764,8618,8140,5251,1083,2271
383,177,316,263,301,592,946,1246,1333,1649,825,1648
19,5,14,22,32,80,84,75,67,53,29,45
642,308,549,345,259,244,310,196,129,93,76,120
8807,10455,23201,11082,8669,7696,9103,5831,4353,2914,2631,4868
1497,656,1315,1056,1124,2170,3783,4521,5128,6361,2970,6409
253,203,448,259,240,347,461,399,424,484,326,680
126,63,125,75,133,240,381,808,2468,8772,9730,20160
232,60,224,193,242,411,699,1382,4435,15563,17460,36216
1355,13148,47222,14287,6403,2782,2156,1050,815,755,306,794
21,7,16,20,22,39,60,134,374,1320,1504,3011
4167,1869,3936,2294,1780,1722,1987,1311,917,690,423,915
48,49,95,103,180,471,1348,3443,5798,8554,3605,7554
32,11,45,49,99,362,707,1241,1218,784,131,331
8544,9580,23400,12969,11814,12131,16218,11612,9359,8436,4572,9113
2874,3292,7956,5102,5130,7735,7070,6268,4989,5431,2909,5390
655,782,1788,1291,1293,1905,1748,1432,1255,1307,679,1345
3408,2855,5949,3236,3249,4555,5796,5220,5790,6981,4309,8836
54,22,50,64,74,126,232,456,1448,5048,5584,11653
10147,7395,20677,17258,17420,23572,27954,15100,10590,8196,3984,8125
1483,631,1324,795,627,629,706,444,344,287,155,319
39341,18012,37107,21620,17626,17140,19147,12123,8679,6986,4144,8313
2642,1131,2152,1804,2058,3872,6469,7795,8775,11050,5460,11179
2047,882,1899,1086,868,856,953,583,415,333,188,460
16021,5890,8273,6432,7265,10402,13540,10685,8649,7817,4359,9101
0,0,0,0,0,1,3,8,5,2,0,2
22529,18975,27521,16509,15634,15200,20971,14561,11622,8594,7420,14328
211,57,85,31,31,35,43,32,28,30,19,47
32,342,1176,349,188,69,56,40,26,16,4,26
6,1,7,3,7,12,18,36,119,393,431,949
105,27,89,94,98,186,248,584,1750,6262,7068,14508
80979,93337,223410,145517,149458,226791,202461,178187,146300,154687,86128,155395
1924,2217,6102,3714,3142,3534,3828,2370,1553,1199,700,1386
9942,4365,8498,6837,7843,14931,24763,29828,33367,42347,20866,42160
1045,777,2177,1844,1898,2505,3058,1650,1115,872,407,860
188,182,456,261,227,252,330,225,171,177,79,169
3908,4556,10366,4886,3777,3492,4008,2637,1957,1313,1141,2118
3771,3188,4736,2737,2570,2532,3517,2424,1947,1430,1243,2252
322,410,834,434,328,278,354,224,175,118,98,173
10032,12060,27193,13113,9925,8746,10589,6849,5025,3484,3042,5786
9639,4506,9083,5195,4209,4057,4778,2967,2052,1722,996,2079
2086,1412,5255,7325,9780,16737,17966,6863,3746,2919,1293,2938
2259,2424,5856,3433,2983,3139,4050,2928,2372,2060,1168,2318
32566,8550,10843,5595,5271,5890,7451,5030,4217,3969,2585,5324
21236,18056,26384,15450,15001,14480,19927,13834,11015,8416,7057,13433
432,300,1053,1520,1997,3461,3650,1333,786,600,262,608
2394,1679,4843,4080,4018,5608,6685,3715,2453,1969,989,1947
223,89,209,178,181,353,599,738,779,980,494,1007
31269,26567,38647,22985,21700,21426,28894,20513,15937,12318,10574,19521
45,53,148,77,47,31,31,27,20,6,7,9
1743,1415,2071,1280,1177,1138,1577,1066,853,625,549,1041
3452,1516,3183,1941,1508,1427,1591,1053,743,637,347,703
2498,2795,7835,4894,3958,4502,5052,2996,1958,1564,993,1820
7145,3180,6730,3886,3228,3015,3444,2140,1584,1235,703,1496
16,21,48,54,83,228,616,1481,2707,3939,1615,3351
25,6,21,25,32,45,76,166,465,1878,2030,4035
14353,11601,24287,13387,13300,18841,23940,21842,23521,28300,17640,36179
2818,1061,1470,1200,1326,1948,2534,1933,1605,1325,816,1554
13969,3552,5215,3820,4896,8861,13048,14439,19489,32244,28400,59796
7781,7683,23624,10820,7065,5167,5119,3106,2102,1457,1230,2383
18,19,28,15,14,36,38,26,22,34,13,23
2949,2083,5946,5202,5195,6983,8283,4455,3099,2450,1159,2377
25102,29337,64965,31559,24839,21592,25644,16471,12011,8331,7243,13659
26753,9780,13888,10782,12167,17215,22450,17397,14509,12616,7383,15119
1,0,8,4,17,28,89,185,379,484,189,457
750,300,602,520,583,1136,1949,2261,2592,3185,1551,3177
0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,2,2,0,5,8,14,10,10
55,293,39,4,11,13,9,5,3,3,3,9
13,4,23,7,9,12,12,18,11,18,6,26
124,46,96,81,109,214,360,729,2193,7847,8600,17860
13085,11237,16009,9697,9129,8992,12288,8751,6644,5193,4240,8310
7556,2040,2532,1325,1243,1318,1739,1178,975,897,549,1240
2887,1006,1430,1139,1307,1983,2489,1850,1558,1414,760,1635
4739,3900,5709,3390,3272,3149,4239,3041,2381,1814,1501,2994
2517,651,813,429,431,434,522,372,333,292,196,429
434,257,423,405,821,1505,4414,37093,93389,39175,1976,4486
8658,3791,8166,4610,3773,3819,4220,2652,1931,1416,906,1865
1288,509,1028,1573,2258,5261,7253,5989,4701,3911,1611,3272
122,96,223,108,124,175,203,202,210,201,154,305
3,2,3,2,2,1,2,2,0,1,1,2
0,0,1,0,0,1,0,0,0,1,0,0
10,6,13,10,12,6,8,8,3,7,1,3
4101,1568,2134,1730,1869,2598,3486,2670,2259,1953,1193,2325
15067,16119,40289,22743,19988,20867,27479,19618,16147,14098,7729,15484
1,0,13,3,2,7,6,8,4,3,0,4
0,0,3,0,0,0,0,0,0,0,0,0
0,1,3,6,4,0,1,1,0,0,0,1
1,2,5,1,5,1,1,2,1,0,0,5
6487,5369,7927,4762,4500,4365,5921,4337,3351,2587,2100,4109
3089,1101,1555,1241,1393,1981,2670,2054,1690,1490,855,1718
12,11,23,27,38,105,320,774,1385,2047,905,1827
1597,589,895,688,771,1080,1409,1128,902,808,456,1001
10807,11660,28736,16336,14371,15142,19711,14285,11568,10062,5653,11374
6366,1612,2087,1094,1023,1106,1447,945,792,780,490,1013
11297,2989,3643,1939,1773,2007,2569,1748,1502,1357,902,1841
5,3,14,5,4,7,9,6,5,15,7,11
0,17,36,11,7,1,2,5,0,0,0,0
7,30,79,66,46,39,47,18,9,9,5,9
1,2,0,0,2,0,1,0,1,0,1,0
1,0,0,0,0,3,1,7,5,9,2,9
2,0,0,0,2,3,8,8,13,9,9,11
0,0,2,3,4,0,2,1,2,1,2,2
0,0,0,0,0,0,1,1,5,1,1,3
1,1,1,0,0,0,0,0,1,0,0,0
34,17,37,24,37,74,126,242,864,2917,3290,6577
77,32,75,65,76,140,201,457,1359,4964,5434,11300
76,88,214,108,128,132,203,91,89,83,70,148
3978,1447,2034,1504,1783,2536,3293,2529,2231,1885,1115,2145
4992,2214,4750,2665,2211,2065,2387,1548,1123,891,514,1070
1675,1995,4404,2121,1642,1444,1688,1133,824,591,502,889
181,215,577,283,179,134,121,94,57,41,20,52
20020,7148,10455,7978,9044,12970,17116,13113,10836,9478,5636,11245
23039,19108,28040,16490,16030,15642,21027,14957,11686,8897,7591,14356
721,792,3157,3165,3484,4298,7510,5505,3764,2882,1136,2482
5,9,4,3,3,8,9,9,8,8,4,10
1476,652,1387,742,658,670,699,439,286,230,137,306
1829,1318,3721,3074,3039,4200,5069,2631,1927,1451,693,1470
2,0,0,1,0,0,1,3,0,4,5,2
0,0,0,0,0,0,0,0,2,4,0,0
0,1,0,0,0,2,7,14,25,43,18,21
25,14,31,21,17,17,23,19,32,25,19,37
2387,1950,3945,2222,2174,2981,4117,3680,3936,4615,2902,5994
154,90,160,82,54,65,79,39,31,26,14,26
5920,4205,11632,9772,10164,13583,16029,8457,6043,4529,2318,4809
1,0,7,2,0,1,2,0,0,1,0,0
126,14,28,35,35,51,103,93,145,219,171,390
2,1,1,1,1,1,3,4,6,4,5,5
851,209,295,144,169,157,208,149,119,106,68,141
5593,2143,2960,2276,2655,3647,4833,3744,3025,2705,1625,3328
351,285,676,348,323,496,609,587,561,764,475,905
8845,10400,23050,10825,8675,7634,9253,5883,4137,2878,2646,4871
2432,1942,4029,2269,2294,3196,4149,3730,3947,4953,2959,6058
2972,1098,1572,1191,1326,1879,2518,1950,1572,1433,848,1679
2013,743,1079,785,899,1330,1718,1292,1126,968,500,1121
4969,1281,1836,1338,1647,3060,4659,5006,6581,11194,9817,20718
1298,1376,4170,2427,2102,2291,2449,1503,1076,858,456,955
3854,2867,7628,6618,6782,9044,10865,6003,4029,3078,1426,3065
428,471,1871,1945,2014,2678,4611,3358,2264,1728,723,1430
67,21,49,86,112,280,404,304,236,214,93,183
1,0,1,4,1,4,4,3,0,1,0,3
10,10,21,7,15,11,23,18,21,19,15,30
42,59,142,74,63,71,73,51,45,32,18,52
65,23,43,48,41,100,139,161,212,231,136,230
905,351,715,599,686,1296,2147,2577,2861,3553,1728,3566
0,0,0,1,2,6,14,40,61,101,41,88
6663,7538,20902,12805,10811,11918,12800,7474,5388,4173,2626,4978
2066,2365,6474,4078,3365,3704,4024,2377,1632,1328,829,1562
35,20,31,24,29,59,92,99,119,168,68,180
102,80,201,479,864,3471,8215,3813,1254,548,165,500
1248,1437,3451,1904,1723,1770,2441,1720,1333,1248,672,1368
452,508,1434,837,744,790,881,498,365,299,175,307
3583,2978,6200,3421,3385,4780,6000,5436,6074,7089,4472,9093
459,530,1541,877,693,820,861,540,327,284,196,347
4992,1813,2713,1984,2269,3268,4248,3219,2683,2336,1362,2906
33,11,40,65,104,407,766,1459,1242,820,162,344
4134,3685,5224,3049,2987,2991,3896,2795,2163,1647,1339,2604
4,3,12,15,5,6,8,3,2,1,2,2
1895,2015,4946,2810,2419,2575,3317,2488,1890,1796,947,1969
338,167,278,234,276,602,931,1140,1209,1546,795,1533
47,55,95,70,70,67,81,61,49,48,23,34
2264,823,1157,939,1036,1408,1845,1432,1192,1028,602,1308
2511,1706,6284,8994,12097,20272,21805,8074,4560,3348,1516,3523
1725,653,876,661,773,1073,1390,1118,932,821,427,923
14,4,11,8,13,10,33,68,238,833,904,1892
201,79,172,136,179,390,645,1215,3687,13180,14859,30416
3602,2547,7207,6076,6181,8277,9911,5325,3734,2898,1366,2908
712,223,585,859,1306,2879,3925,3325,2486,2086,847,1758
2771,2844,8509,3936,2521,1749,1849,1026,760,512,423,795
1153,1134,3551,1615,1047,748,810,471,334,213,202,385
8,14,39,53,48,65,112,68,57,41,17,37
33,45,197,219,208,257,487,335,227,188,74,132
4684,5210,14897,8916,7665,8471,9148,5553,3751,2973,1825,3502
961,1004,4079,4306,4668,5673,9778,7235,4789,3822,1586,3282
473,144,354,550,817,1735,2394,1996,1522,1280,537,1124
15530,11189,31290,26059,26547,36530,42937,23130,16377,12458,6119,12440
610,299,694,804,1064,2080,2981,1753,1689,2004,1513,3406
8338,2227,2817,1442,1336,1496,1987,1341,1065,997,643,1352
36,23,91,49,38,20,26,8,7,4,7,8
1183,1325,3261,1926,1914,2490,3475,1513,1571,1581,1128,2603
16588,19272,43211,21132,16530,14363,17206,10991,8114,5576,4965,9058
3504,927,1070,610,536,637,761,519,460,406,264,534
1658,1215,4348,5983,8050,13701,15034,5506,3076,2255,996,2371
419,486,1251,853,678,732,768,507,317,268,158,327
4,1,9,3,0,6,4,4,2,3,2,5
136,31,52,42,31,88,110,127,212,316,269,543
13,6,7,5,10,16,22,43,180,546,692,1362
34,10,28,21,34,51,79,156,521,1835,2082,4384
12,2,3,5,2,7,4,2,1,2,1,5
1814,2105,4606,2205,1769,1594,1826,1136,873,579,520,950
249,318,810,485,494,770,675,585,498,541,325,502
61,32,152,68,64,94,89,89,48,57,35,62
868,783,1066,624,634,603,857,570,497,362,295,566
9975,11624,28010,18250,18527,27990,25090,22452,17927,19238,10756,19030
658,466,1310,1076,1158,1545,1710,1003,694,541,263,550
908,1039,2847,1755,1479,1675,1718,1011,709,511,358,680
4,4,9,19,48,160,381,171,50,28,8,16
57,27,51,89,118,272,378,342,243,251,93,170
7,4,8,8,8,11,19,7,3,11,3,10
326,125,289,224,330,586,954,1884,6111,21434,24240,49780
0,1,3,5,2,2,10,1,2,2,3,1
1013,838,1184,706,730,635,832,608,514,365,315,605
3518,4137,9900,5820,5889,7610,10254,4391,4865,4503,3520,7685
13,14,50,43,75,196,548,1376,2421,3595,1591,3138
9287,3428,4846,3749,4260,6116,7871,6020,4980,4343,2616,5252
16,30,49,21,9,11,21,14,10,6,8,15
6,5,7,11,3,9,9,2,6,2,1,4
8331,3055,4423,3417,3830,5458,6940,5524,4579,4038,2455,4755
0,1,2,1,1,2,3,3,0,1,0,1
77,23,62,54,69,116,202,415,1339,4546,5177,10575
4225,2271,4991,5375,7518,14759,20849,12589,12006,14031,10536,23828
1373,1137,1666,938,906,922,1302,915,670,529,441,836
2986,1406,2681,1655,1318,1301,1378,891,646,519,314,655
4535,3614,5466,3172,3099,2999,4018,2866,2260,1715,1424,2816
6460,2350,3283,2588,2809,4128,5356,4263,3402,3191,1747,3637
1681,1309,3717,8750,15323,63093,142152,65200,22924,9338,2948,8405
4113,3377,4990,2970,2891,2865,3854,2800,2150,1626,1450,2616
1105,976,1426,824,825,760,1023,703,620,422,407,769
928,692,1889,1578,1661,2297,2674,1361,982,750,350,733
5383,6007,14412,7946,7250,7637,9968,7088,5709,5077,2770,5610
2082,2221,6340,3814,3304,3571,3798,2275,1586,1244,738,1447
3345,1519,3116,1814,1481,1367,1612,1052,682,538,332,721
1110,1242,3402,2063,1794,1945,2143,1208,915,683,455,800
3583,955,1357,959,1280,2308,3360,3625,5068,8314,7343,15455
1,2,0,0,1,0,1,0,0,0,0,1
1,4,15,8,11,35,131,253,469,723,348,633
481,219,510,579,809,1564,2233,1330,1242,1450,1133,2513
0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,1,0,0
0,0,1,1,2,2,1,3,2,9,6,12
6,4,1,3,2,6,8,6,9,20,14,34
35,28,82,61,45,37,48,24,17,18,15,19
307,77,108,53,54,56,70,44,32,36,27,52
2045,919,1921,1161,920,824,960,605,456,356,187,414
0,1,8,3,0,0,1,0,0,0,0,0
2,1,17,12,9,19,17,19,7,13,6,11
1256,564,1200,689,539,549,599,399,287,231,138,235
3968,4306,10699,6140,5244,5581,7471,5193,4282,3674,2036,4171
1833,2026,4987,3156,3347,5051,4505,3912,3135,3437,1815,3357
1204,1002,2034,1180,1186,1583,2068,1782,2027,2392,1523,3054
4046,3354,4966,2809,2814,2834,3692,2609,2099,1578,1319,2585
515,612,1564,887,867,1182,1599,635,734,690,530,1237
1474,502,1153,1723,2651,5737,8164,6767,5299,4223,1760,3710
1,1,1,0,0,1,0,0,0,0,0,0
136,62,132,84,77,47,85,48,24,22,14,30
0,0,0,0,0,0,0,0,1,0,0,1
9,1,3,1,3,2,9,7,9,20,17,23
0,0,0,0,0,1,1,11,32,16,1,0
9782,8192,17096,9387,9331,12817,16788,15013,16339,19579,12138,25006
167,421,1817,1342,983,863,904,407,274,190,85,191
4069,2939,8135,6716,6659,9260,10959,5890,4181,3240,1504,3257
