"","X1","X2","X3","X4"
"3788",48,49,190,176
"3789",51,47,187,204
"3790",55,60,177,199
"3791",62,45,196,189
"3792",68,36,194,170
"3793",41,63,198,206
"3794",50,44,207,188
"3795",64,48,193,161
"3796",55,59,193,176
"3797",60,46,169,182
"3798",57,46,180,209
"3799",52,47,203,184
"3800",48,39,192,213
"3801",43,54,212,189
"3802",48,68,168,201
"3803",41,46,197,196
"3804",62,55,214,178
"3805",56,50,166,201
"3806",58,66,176,198
"3807",65,57,178,194
"3808",44,55,202,161
"3809",62,59,201,212
"3810",66,64,186,180
"3811",52,51,153,192
"3812",52,56,187,206
"3813",53,53,210,191
"3814",56,54,182,187
"3815",51,41,194,200
"3816",52,57,189,189
"3817",52,45,182,188
"3818",56,51,186,172
"3819",45,44,202,198
"3820",54,58,180,191
"3821",52,53,202,210
"3822",53,51,191,180
"3823",48,51,203,209
"3824",54,57,186,200
"3825",58,43,173,189
"3826",50,44,216,180
"3827",39,53,189,180
"3828",45,50,193,188
"3829",52,58,206,168
"3830",60,45,201,187
"3831",48,46,176,185
"3832",49,46,171,188
"3833",49,62,208,198
"3834",50,38,204,185
"3835",48,45,185,177
"3836",58,59,195,193
"3837",45,50,185,222
"3838",48,52,193,183
"3839",34,52,178,199
"3840",65,44,187,188
"3841",43,51,159,182
"3842",64,50,219,205
"3843",56,56,205,190
"3844",42,45,178,204
"3845",51,50,170,190
"3846",49,52,197,194
"3847",44,43,212,199
"3848",57,44,187,210
"3849",62,44,194,194
"3850",58,41,178,166
"3851",68,60,186,187
"3852",57,44,186,193
"3853",61,46,179,162
"3854",45,58,168,205
"3855",74,40,166,180
"3856",54,44,221,211
"3857",40,53,178,194
"3858",56,59,171,192
"3859",51,40,196,191
"3860",43,51,163,190
"3861",52,45,178,196
"3862",41,46,179,217
"3863",63,47,182,184
"3864",52,49,197,185
"3865",57,46,209,191
"3866",37,50,200,169
"3867",37,63,179,198
"3868",60,49,199,177
"3869",58,46,205,200
"3870",54,46,190,208
"3871",58,45,173,213
"3872",46,47,178,211
"3873",62,48,207,206
"3874",45,48,161,207
"3875",51,51,202,199
"3876",60,47,198,158
"3877",60,54,184,185
"3878",48,54,187,199
"3879",47,56,197,168
"3880",52,43,210,206
"3881",51,62,189,184
"3882",55,47,208,177
"3883",49,48,200,195
"3884",52,47,209,167
"3885",48,55,172,163
"3886",53,48,186,173
"3887",55,63,166,193
"3888",54,47,176,210
"3889",64,43,189,167
"3890",54,52,176,184
"3891",46,53,196,167
"3892",39,51,212,223
"3893",57,61,181,198
"3894",42,56,191,207
"3895",42,42,185,185
"3896",54,53,188,191
"3897",62,43,190,181
"3898",51,52,187,181
"3899",43,46,190,178
"3900",55,53,186,207
"3901",48,50,190,192
"3902",53,49,201,188
"3903",40,56,183,203
"3904",52,42,182,208
"3905",54,56,199,207
"3906",53,45,184,192
"3907",50,58,170,184
"3908",47,49,187,192
"3909",60,39,202,183
"3910",44,48,190,177
"3911",46,50,187,185
"3912",44,51,179,180
"3913",58,56,215,198
"3914",51,64,189,210
"3915",62,55,175,152
"3916",53,59,203,169
"3917",53,50,182,184
"3918",52,51,198,193
"3919",38,58,187,176
"3920",56,58,195,200
"3921",65,67,183,181
"3922",46,52,193,168
"3923",57,53,187,189
"3924",58,52,207,193
"3925",47,58,178,182
"3926",41,46,177,177
"3927",55,49,190,173
"3928",48,59,181,218
"3929",70,72,194,204
"3930",58,50,168,190
"3931",53,41,190,176
"3932",52,52,192,203
"3933",42,39,206,198
"3934",48,50,166,196
"3935",58,44,188,189
"3936",50,56,217,202
"3937",50,49,202,207
"3938",55,61,194,186
"3939",48,55,184,188
"3940",60,55,211,201
"3941",57,51,192,181
"3942",46,54,179,182
"3943",57,54,189,180
"3944",55,46,180,191
"3945",55,64,199,207
"3946",41,49,192,204
"3947",41,43,183,207
"3948",48,38,189,171
"3949",39,57,188,181
"3950",52,61,202,192
"3951",56,50,184,177
"3952",60,66,188,197
"3953",41,56,178,173
"3954",59,53,175,182
"3955",47,70,194,183
"3956",47,50,183,204
"3957",42,47,181,201
"3958",65,65,179,193
"3959",57,47,183,206
"3960",58,60,205,188
"3961",53,56,191,196
"3962",59,53,202,181
"3963",54,53,171,202
"3964",56,64,191,165
"3965",42,47,219,215
"3966",50,43,174,193
"3967",54,49,198,202
"3968",57,54,187,179
"3969",42,58,192,183
"3970",67,59,185,184
"3971",50,43,208,195
"3972",59,53,195,192
"3973",51,46,209,199
"3974",40,52,167,209
"3975",57,55,182,180
"3976",53,45,189,198
"3977",52,57,191,208
"3978",47,51,188,206
"3979",50,47,187,191
"3980",55,44,197,179
"3981",52,53,194,195
"3982",43,50,180,193
"3983",54,53,199,206
"3984",57,47,199,182
"3985",44,36,162,175
"3986",39,49,213,201
"3987",43,50,162,187
"3988",56,50,171,179
"3989",39,46,200,212
"3990",57,46,200,211
"3991",40,43,199,207
"3992",44,59,183,177
"3993",42,58,184,192
"3994",61,50,191,199
"3995",51,50,195,202
"3996",55,57,190,207
"3997",31,63,170,200
"3998",44,50,182,179
"3999",54,59,196,193
"4000",51,44,178,182
"4001",58,47,164,179
"4002",48,59,208,196
"4003",47,40,160,180
"4004",47,40,205,191
"4005",65,48,177,186
"4006",57,50,213,191
"4007",59,55,192,177
"4008",49,53,179,189
"4009",47,49,176,204
"4010",62,70,179,167
"4011",42,52,185,179
"4012",49,57,185,204
"4013",65,51,214,210
"4014",61,40,182,197
"4015",39,47,177,221
"4016",56,64,200,173
"4017",51,41,184,208
"4018",42,56,189,192
"4019",48,46,178,181
"4020",51,54,198,193
"4021",50,51,181,178
"4022",55,62,215,185
"4023",61,55,200,187
"4024",52,61,187,191
"4025",62,59,174,195
"4026",56,56,201,183
"4027",62,57,190,201
"4028",52,51,173,203
"4029",55,55,179,190
"4030",59,53,188,205
"4031",43,50,181,192
"4032",48,55,186,214
"4033",50,53,189,171
"4034",56,46,210,206
"4035",54,49,190,181
"4036",55,36,205,174
"4037",54,62,208,206
"4038",43,44,197,165
"4039",56,45,189,176
"4040",65,37,154,207
"4041",64,53,206,204
"4042",44,62,183,156
"4043",44,63,226,183
"4044",60,57,179,173
"4045",62,59,187,204
"4046",56,48,191,178
"4047",49,54,213,171
"4048",58,48,210,193
"4049",55,60,214,171
"4050",53,43,206,193
"4051",49,40,191,167
"4052",59,57,196,187
"4053",59,57,192,185
"4054",51,52,185,178
"4055",52,56,219,198
"4056",40,65,195,192
"4057",41,60,173,178
"4058",60,39,184,172
"4059",49,42,159,188
"4060",51,52,180,176
"4061",49,55,192,199
"4062",47,61,184,197
"4063",63,58,176,189
"4064",51,45,186,184
"4065",47,47,193,190
"4066",67,54,205,184
"4067",51,45,198,179
"4068",58,52,197,186
"4069",41,61,188,209
"4070",49,53,214,218
"4071",59,60,206,185
"4072",47,40,198,179
"4073",51,53,195,217
"4074",54,55,197,178
"4075",56,45,178,193
"4076",58,53,182,176
"4077",52,60,166,202
"4078",47,54,205,175
"4079",44,51,194,200
"4080",63,50,201,215
"4081",45,51,162,199
"4082",46,40,184,195
"4083",55,44,199,210
"4084",55,50,182,171
"4085",48,51,175,212
"4086",53,40,205,184
"4087",45,55,206,215
"4088",55,52,222,169
"4089",44,55,184,191
"4090",49,64,192,216
"4091",51,52,195,191
"4092",61,63,188,211
"4093",31,56,199,188
"4094",54,61,185,207
"4095",51,54,178,175
"4096",47,52,188,179
"4097",44,56,208,191
"4098",40,58,181,194
"4099",54,48,190,198
"4100",48,45,195,174
"4101",53,46,181,204
"4102",52,50,191,197
"4103",58,55,182,173
"4104",55,54,190,179
"4105",52,59,181,188
"4106",53,47,167,201
"4107",48,44,184,179
"4108",51,48,187,220
"4109",47,45,195,214
"4110",63,53,194,189
"4111",51,56,186,193
"4112",62,50,201,183
"4113",60,44,169,176
"4114",43,48,191,192
"4115",58,58,194,178
"4116",47,53,219,211
"4117",52,61,174,183
"4118",45,41,194,204
"4119",52,65,173,193
"4120",45,50,200,203
"4121",62,51,196,210
"4122",58,61,206,184
"4123",53,60,167,189
"4124",67,71,184,172
"4125",50,54,190,182
"4126",62,46,190,188
"4127",63,56,212,206
"4128",53,72,192,200
"4129",48,62,198,200
"4130",50,56,190,203
"4131",52,39,203,203
"4132",56,54,192,195
"4133",51,45,198,179
"4134",46,58,187,216
"4135",40,54,186,174
"4136",41,64,184,184
"4137",44,44,155,205
"4138",57,32,162,197
"4139",43,50,190,177
"4140",46,49,191,198
"4141",47,65,211,180
"4142",48,58,162,188
"4143",42,53,185,190
"4144",52,49,168,190
"4145",54,46,208,200
"4146",49,54,191,216
"4147",54,53,189,209
"4148",55,51,204,190
"4149",46,46,196,193
"4150",41,59,170,170
"4151",54,57,205,206
"4152",45,51,198,178
"4153",56,56,178,206
"4154",53,41,197,188
"4155",60,49,184,180
"4156",62,45,203,201
"4157",54,65,172,193
"4158",42,47,180,181
"4159",49,53,193,224
"4160",47,51,187,194
"4161",51,49,194,190
"4162",42,56,176,176
"4163",60,46,165,205
"4164",54,46,182,190
"4165",50,49,187,187
"4166",48,48,188,202
"4167",55,53,198,207
"4168",51,46,212,201
"4169",56,49,205,190
"4170",47,41,175,177
"4171",53,38,178,200
"4172",44,59,204,202
"4173",56,57,190,187
"4174",60,70,189,199
"4175",55,42,186,163
"4176",47,35,197,190
"4177",51,55,201,206
"4178",53,59,184,179
"4179",52,51,183,178
"4180",39,44,189,173
"4181",51,58,213,204
"4182",47,48,185,188
"4183",40,60,173,187
"4184",55,45,188,182
"4185",51,60,186,197
"4186",55,47,195,185
"4187",54,44,183,179
"4188",50,52,209,174
"4189",73,64,192,199
"4190",43,58,181,200
"4191",40,51,161,191
"4192",55,52,202,227
"4193",51,55,189,201
"4194",48,44,202,196
"4195",53,55,184,185
"4196",50,52,173,167
"4197",39,61,208,172
"4198",55,50,166,186
"4199",40,48,181,170
"4200",46,59,179,196
"4201",67,58,202,196
"4202",61,51,191,204
"4203",59,36,184,186
"4204",56,46,213,187
"4205",56,68,194,211
"4206",47,60,181,210
"4207",42,65,172,195
"4208",58,48,177,199
"4209",52,63,201,197
"4210",50,51,207,190
"4211",43,55,166,196
"4212",49,48,185,184
"4213",42,38,175,206
"4214",45,55,212,186
"4215",54,38,186,193
"4216",52,44,204,178
"4217",50,47,178,177
"4218",50,54,170,174
"4219",64,42,170,182
"4220",53,54,187,195
"4221",52,63,199,188
"4222",51,45,209,160
"4223",60,62,175,188
"4224",55,47,207,206
"4225",60,60,203,190
"4226",60,48,214,204
"4227",48,44,173,175
"4228",48,64,188,193
"4229",52,46,195,164
"4230",59,42,202,172
"4231",64,51,186,208
"4232",45,61,173,188
"4233",61,57,175,177
"4234",54,51,206,203
"4235",42,43,198,197
"4236",57,50,199,198
"4237",56,55,195,183
"4238",57,37,204,192
"4239",44,47,231,188
"4240",41,46,180,201
"4241",58,45,221,204
"4242",59,58,165,204
"4243",66,57,190,172
"4244",51,46,197,197
"4245",53,56,205,164
"4246",43,61,207,192
"4247",44,43,212,189
"4248",50,52,206,190
"4249",63,52,193,184
"4250",49,68,187,219
"4251",49,49,204,194
"4252",54,46,211,193
"4253",47,53,178,165
"4254",44,58,195,188
"4255",51,44,213,198
"4256",53,55,190,187
"4257",48,50,195,183
"4258",58,53,191,197
"4259",59,58,203,196
"4260",45,46,186,188
"4261",52,53,194,176
"4262",60,51,196,196
"4263",46,57,191,177
"4264",50,44,176,173
"4265",46,51,199,183
"4266",41,46,194,188
"4267",53,59,161,181
"4268",46,44,198,190
"4269",47,66,176,163
"4270",54,58,163,192
"4271",49,57,193,197
"4272",44,55,161,175
"4273",46,51,178,180
"4274",54,51,193,168
"4275",43,47,205,179
"4276",54,64,181,198
"4277",40,47,184,214
"4278",64,56,178,209
"4279",50,63,204,205
"4280",51,47,214,186
"4281",44,48,161,205
"4282",45,44,172,168
"4283",48,43,214,190
"4284",50,46,205,199
"4285",50,55,192,189
"4286",52,54,180,175
"4287",60,56,180,175
"4288",50,54,215,186
"4289",51,50,200,166
"4290",32,55,168,182
"4291",50,54,195,191
"4292",57,41,182,193
"4293",66,52,192,182
"4294",39,53,186,166
"4295",43,50,194,172
"4296",53,59,172,190
"4297",50,42,166,186
"4298",45,46,193,168
"4299",52,51,192,201
"4300",49,50,161,166
"4301",53,46,187,198
"4302",56,53,192,190
"4303",46,43,196,188
"4304",51,50,194,182
"4305",50,47,178,213
"4306",50,62,191,184
"4307",47,58,209,213
"4308",57,56,194,195
"4309",57,45,171,166
"4310",54,50,194,204
"4311",55,53,184,177
"4312",64,48,190,206
"4313",46,58,175,190
"4314",54,41,169,181
"4315",46,37,169,185
"4316",57,57,198,188
"4317",53,55,200,197
"4318",54,56,197,196
"4319",48,56,200,162
"4320",53,54,199,201
"4321",53,46,199,226
"4322",53,51,202,210
"4323",45,46,220,183
"4324",56,49,183,188
"4325",43,44,191,182
"4326",50,54,188,168
"4327",45,51,194,166
"4328",54,46,196,198
"4329",50,47,183,194
"4330",43,52,192,206
"4331",54,64,193,188
"4332",49,49,176,192
"4333",53,46,205,195
"4334",55,59,185,176
"4335",48,44,169,199
"4336",34,46,193,187
"4337",57,46,201,177
"4338",49,51,203,196
"4339",49,56,197,203
"4340",69,55,196,201
"4341",59,52,194,170
"4342",68,53,191,169
"4343",53,56,198,207
"4344",53,41,186,182
"4345",63,51,205,202
"4346",44,56,189,182
"4347",57,48,189,199
"4348",54,53,171,183
"4349",48,58,192,185
"4350",58,40,190,208
"4351",67,46,159,183
"4352",33,55,187,181
"4353",46,55,205,183
"4354",49,55,183,194
"4355",50,56,183,213
"4356",54,51,208,179
"4357",59,64,206,187
"4358",51,51,173,187
"4359",44,58,188,174
"4360",44,57,184,199
"4361",44,50,202,190
"4362",54,50,182,181
"4363",47,51,180,184
"4364",55,54,222,181
"4365",57,61,192,181
"4366",43,55,196,175
"4367",42,54,206,165
"4368",50,51,179,187
"4369",64,45,183,167
"4370",55,48,158,209
"4371",50,57,181,170
"4372",59,41,181,202
"4373",56,62,176,182
"4374",55,53,197,187
"4375",56,60,176,175
"4376",51,60,184,202
"4377",47,50,168,194
"4378",60,53,149,194
"4379",50,65,197,181
"4380",60,57,213,192
"4381",65,48,195,199
"4382",54,49,200,197
"4383",54,50,181,211
"4384",47,59,179,176
"4385",54,60,204,191
"4386",40,45,174,183
"4387",41,65,197,189
"4388",49,41,192,194
"4389",48,55,191,191
"4390",38,55,179,184
"4391",54,40,189,186
"4392",48,56,202,162
"4393",54,37,193,194
"4394",55,68,223,199
"4395",54,64,170,179
"4396",53,58,170,219
"4397",45,53,159,177
"4398",53,60,217,198
"4399",62,60,190,188
"4400",43,62,210,175
"4401",37,38,192,181
"4402",54,60,192,223
"4403",48,55,184,188
"4404",51,51,161,164
"4405",60,57,197,192
"4406",54,54,197,164
"4407",57,42,172,191
"4408",44,62,213,208
"4409",61,52,177,171
"4410",43,38,175,198
"4411",50,46,196,184
"4412",45,55,201,165
"4413",50,54,198,175
"4414",53,47,203,205
"4415",45,38,184,176
"4416",45,50,205,172
"4417",49,55,178,180
"4418",53,49,190,183
"4419",65,53,181,165
"4420",55,60,191,168
"4421",56,57,185,172
"4422",42,50,196,193
"4423",64,44,199,204
"4424",40,47,193,173
"4425",51,52,186,209
"4426",59,47,189,196
"4427",38,49,199,196
"4428",39,67,185,190
"4429",50,48,197,213
"4430",53,45,183,200
"4431",58,58,174,151
"4432",45,48,175,182
"4433",53,59,217,223
"4434",61,50,186,175
"4435",38,52,185,190
"4436",55,64,184,190
"4437",40,34,189,202
"4438",56,47,210,185
"4439",61,59,177,196
"4440",39,53,201,213
"4441",55,42,187,172
"4442",60,42,185,214
"4443",52,46,206,205
"4444",57,51,194,192
"4445",53,48,181,187
"4446",58,53,168,191
"4447",52,58,166,170
"4448",40,66,186,201
"4449",57,57,194,189
"4450",45,45,197,202
"4451",46,64,168,192
"4452",48,57,197,179
"4453",45,42,205,181
"4454",47,57,195,171
"4455",37,45,184,191
"4456",59,53,200,189
"4457",51,41,163,201
"4458",42,53,186,176
"4459",44,65,193,195
"4460",58,54,198,228
"4461",50,55,180,204
"4462",46,67,212,192
"4463",54,58,194,194
"4464",54,51,190,176
"4465",45,60,207,171
"4466",53,45,206,190
"4467",49,60,183,191
"4468",49,57,198,202
"4469",56,55,194,176
"4470",57,51,187,174
"4471",47,45,182,182
"4472",52,52,192,184
"4473",53,50,211,220
"4474",53,61,207,190
"4475",63,46,201,196
"4476",61,44,187,171
"4477",48,55,178,198
"4478",65,49,191,190
"4479",40,58,171,194
"4480",53,73,179,199
"4481",56,43,184,178
"4482",58,42,173,184
"4483",52,55,181,196
"4484",50,60,189,203
"4485",60,51,203,194
"4486",56,55,204,209
"4487",59,48,186,200
"4488",52,47,204,199
"4489",47,56,173,182
"4490",50,51,185,170
"4491",53,55,193,212
"4492",41,52,204,189
"4493",50,53,184,181
"4494",43,44,206,201
"4495",64,47,209,195
"4496",65,54,194,203
"4497",45,50,180,196
"4498",39,58,220,179
"4499",44,63,212,189
"4500",56,60,184,198
"4501",42,46,180,182
"4502",51,46,192,192
"4503",49,58,204,174
"4504",57,65,188,188
"4505",49,60,185,179
"4506",36,52,201,184
"4507",44,53,180,177
"4508",42,50,167,190
"4509",53,61,191,208
"4510",54,45,186,193
"4511",53,58,190,188
"4512",48,43,186,187
"4513",51,50,195,173
"4514",51,61,197,194
"4515",49,56,193,208
"4516",62,61,192,166
"4517",50,53,207,192
"4518",47,48,193,202
"4519",41,67,200,192
"4520",56,62,187,169
"4521",44,53,157,173
"4522",52,55,202,183
"4523",58,46,199,194
"4524",50,53,195,196
"4525",51,48,180,181
"4526",55,35,208,169
"4527",45,35,189,203
"4528",51,65,208,187
"4529",54,63,190,215
"4530",61,56,187,186
"4531",54,60,164,171
"4532",68,61,199,195
"4533",44,49,185,191
"4534",51,48,190,178
"4535",56,47,196,197
"4536",57,54,196,188
"4537",57,49,195,188
"4538",54,46,210,210
"4539",64,52,177,209
"4540",61,48,165,178
"4541",47,55,201,200
"4542",41,55,191,192
"4543",60,57,197,170
"4544",50,55,204,200
"4545",46,66,183,164
"4546",50,44,187,197
"4547",47,60,171,176
"4548",51,58,205,181
"4549",64,54,198,177
"4550",50,51,189,187
"4551",52,50,191,165
"4552",53,56,217,174
"4553",46,49,152,203
"4554",49,41,172,192
"4555",55,41,210,198
"4556",58,52,184,180
"4557",56,60,187,196
"4558",47,58,208,184
"4559",42,58,192,193
"4560",44,61,191,186
"4561",48,44,230,208
"4562",46,67,170,197
"4563",48,40,178,171
"4564",54,48,188,166
"4565",47,45,176,199
"4566",50,59,179,206
"4567",55,54,201,182
"4568",54,53,201,200
"4569",45,44,185,164
"4570",46,60,200,190
"4571",59,53,189,178
"4572",49,46,203,194
"4573",55,57,169,169
"4574",53,37,225,159
"4575",60,44,181,189
"4576",44,49,193,168
"4577",54,44,177,203
"4578",44,32,191,195
"4579",54,60,218,192
"4580",51,38,184,211
"4581",60,51,191,212
"4582",46,50,166,191
"4583",54,47,183,214
"4584",59,54,175,171
"4585",41,53,181,175
"4586",59,44,196,200
"4587",54,66,206,192
"4588",61,53,174,188
"4589",56,53,210,190
"4590",61,45,203,208
"4591",66,51,170,178
"4592",53,53,158,186
"4593",46,54,192,156
"4594",52,54,215,192
"4595",47,52,190,179
"4596",57,37,171,193
"4597",43,51,194,195
"4598",50,47,200,195
"4599",62,58,199,175
"4600",62,54,196,178
"4601",63,49,181,197
"4602",60,46,199,151
"4603",47,65,178,187
"4604",48,55,204,196
"4605",51,47,176,199
"4606",48,46,195,174
"4607",38,51,158,209
"4608",56,62,208,173
"4609",58,48,194,209
"4610",49,43,220,199
"4611",35,57,193,189
"4612",42,55,174,174
"4613",57,51,195,197
"4614",47,52,179,156
"4615",52,41,193,182
"4616",60,59,207,196
"4617",40,46,180,146
"4618",40,47,202,188
"4619",49,57,203,193
"4620",53,45,198,197
"4621",53,50,175,175
"4622",53,48,181,211
"4623",47,41,160,183
"4624",51,60,190,197
"4625",53,59,199,194
"4626",58,54,178,200
"4627",48,51,170,188
"4628",61,41,187,195
"4629",46,58,171,176
"4630",52,56,196,187
"4631",38,55,182,204
"4632",50,53,188,183
"4633",53,51,181,169
"4634",51,58,183,189
"4635",39,56,187,186
"4636",56,56,216,183
"4637",41,52,198,195
"4638",57,43,183,205
"4639",51,50,200,175
"4640",69,54,161,199
"4641",43,61,177,188
"4642",48,56,186,190
"4643",49,58,190,180
"4644",69,35,200,173
"4645",48,49,186,205
"4646",58,57,179,182
"4647",52,66,190,174
"4648",63,40,194,191
"4649",43,59,188,185
"4650",49,45,206,200
"4651",51,49,184,182
"4652",45,56,201,176
"4653",49,48,171,209
"4654",56,62,183,185
"4655",59,43,184,205
"4656",42,50,206,186
"4657",61,56,200,207
"4658",53,57,220,198
"4659",66,47,185,186
"4660",44,48,194,182
"4661",56,47,170,210
"4662",43,50,197,204
"4663",58,48,190,173
"4664",46,56,182,171
"4665",54,53,187,182
"4666",44,48,194,208
"4667",57,49,194,214
"4668",46,52,181,192
"4669",52,74,196,200
"4670",62,60,195,182
"4671",46,44,189,185
"4672",52,48,194,192
"4673",41,41,206,194
"4674",49,53,181,189
"4675",60,53,202,171
"4676",56,50,183,181
"4677",48,45,203,185
"4678",57,53,170,171
"4679",47,54,163,158
"4680",47,47,172,191
"4681",42,46,198,193
"4682",44,55,214,184
"4683",56,57,227,164
"4684",43,51,195,178
"4685",45,46,202,187
"4686",35,63,198,202
"4687",45,65,176,206
"4688",44,61,188,162
"4689",63,52,187,198
"4690",62,50,184,200
"4691",51,43,186,190
"4692",41,50,193,177
"4693",34,63,197,179
"4694",51,47,177,170
"4695",64,46,182,207
"4696",55,44,158,169
"4697",37,51,168,188
"4698",47,65,178,181
"4699",54,43,174,187
"4700",47,53,184,184
"4701",56,45,181,194
"4702",46,45,190,172
"4703",51,45,175,216
"4704",46,65,204,181
"4705",59,59,186,191
"4706",45,50,200,188
"4707",59,47,207,205
"4708",54,58,160,204
"4709",48,50,162,195
"4710",45,66,206,193
"4711",54,42,187,197
"4712",56,65,188,201
"4713",57,63,198,186
"4714",43,36,201,164
"4715",48,45,175,172
"4716",52,53,180,177
"4717",52,57,185,190
"4718",70,46,190,189
"4719",56,56,221,190
"4720",42,44,173,182
"4721",51,45,185,199
"4722",54,48,204,183
"4723",45,62,197,199
"4724",55,52,175,214
"4725",55,59,177,190
"4726",53,42,193,180
"4727",61,46,188,196
"4728",61,56,207,190
"4729",61,50,185,184
"4730",64,39,195,187
"4731",60,50,179,190
"4732",54,47,205,171
"4733",52,64,155,196
"4734",47,45,192,206
"4735",52,48,197,211
"4736",47,50,172,167
"4737",41,51,190,191
"4738",40,57,200,198
"4739",39,48,230,189
"4740",52,76,194,193
"4741",43,52,192,209
"4742",51,57,180,210
"4743",63,49,161,190
"4744",53,71,208,208
"4745",58,44,204,169
"4746",44,28,170,170
"4747",62,49,187,184
"4748",50,45,201,163
"4749",46,50,205,199
"4750",42,50,197,194
"4751",43,52,212,151
"4752",55,46,169,186
"4753",55,57,180,198
"4754",53,53,179,185
"4755",41,58,194,187
"4756",48,56,206,221
"4757",62,51,240,176
"4758",44,42,199,208
"4759",52,52,186,172
"4760",45,43,192,196
"4761",44,52,174,189
"4762",62,50,191,194
"4763",47,49,173,192
"4764",43,41,174,191
"4765",53,49,192,178
"4766",45,56,193,179
"4767",53,53,181,180
"4768",52,53,197,175
"4769",45,48,182,173
"4770",63,44,188,217
"4771",56,39,178,198
"4772",50,38,189,171
"4773",52,53,206,211
"4774",50,61,180,168
"4775",44,42,164,213
"4776",56,40,172,208
"4777",63,49,184,190
"4778",64,37,199,174
"4779",56,49,187,201
"4780",62,51,169,188
"4781",60,57,182,179
"4782",44,46,200,181
"4783",44,57,185,172
"4784",45,53,186,156
"4785",66,49,183,208
"4786",59,57,187,194
"4787",61,42,191,183
"4788",56,54,176,199
"4789",52,48,203,206
"4790",40,55,190,177
"4791",50,49,172,196
"4792",41,63,209,166
"4793",53,52,192,184
"4794",46,55,146,195
"4795",54,59,171,192
"4796",59,66,205,203
"4797",49,60,212,185
"4798",48,69,177,189
"4799",44,50,180,186
"4800",62,50,184,196
"4801",54,54,192,206
"4802",53,53,200,204
"4803",61,57,175,162
"4804",51,57,194,143
"4805",41,52,174,177
"4806",51,51,174,209
"4807",65,50,181,181
"4808",41,58,206,212
"4809",50,53,165,187
"4810",39,54,206,202
"4811",62,55,189,160
"4812",58,50,188,166
"4813",55,50,190,209
"4814",59,47,207,196
"4815",45,60,175,187
"4816",52,48,185,204
"4817",58,55,179,185
"4818",64,39,185,190
"4819",60,53,185,200
"4820",52,57,211,167
"4821",60,56,170,201
"4822",54,63,187,189
"4823",61,52,214,198
"4824",33,41,198,176
"4825",50,58,182,174
"4826",40,53,168,184
"4827",54,56,187,198
"4828",58,49,210,171
"4829",57,50,205,184
"4830",55,58,204,191
"4831",65,54,200,185
"4832",46,48,175,197
"4833",42,41,205,177
"4834",52,48,197,188
"4835",45,56,216,202
"4836",58,49,197,167
"4837",49,46,205,216
"4838",45,59,178,213
"4839",50,58,186,193
"4840",53,41,163,215
"4841",57,43,190,204
"4842",51,38,199,172
"4843",34,42,186,187
"4844",46,46,183,200
"4845",65,50,189,178
"4846",51,58,179,189
"4847",34,48,191,186
"4848",42,41,176,176
"4849",52,43,176,169
"4850",46,56,189,190
"4851",57,59,191,177
"4852",43,57,203,181
"4853",60,51,217,195
"4854",55,51,189,172
"4855",52,62,143,167
"4856",64,42,170,163
"4857",47,51,194,176
"4858",45,60,182,174
"4859",51,46,175,169
